transaction_id,transaction_ts,customer_id,customer_name,gender,age,signup_date,county,town,merchant_id,merchant_name,category,product,quantity,unit_price_kes,discount_pct,amount_kes,delivery_fee_kes,channel,payment_method,device_os,status,rating,session_id,delivery_days
TXN202658,2026-03-26 06:14:52,CUST6511,Kirui Muriuki,Male,24,2024-11-18,Mombasa,Likoni,MER1047,Safi Ltd,Airtime & Data,Airtime Voucher 250,2,225.0,20,360.0,0,Agent Outlet,M-Pesa,iOS,Completed,5,SES702657,
TXN212971,2026-03-26 07:12:03,CUST6269,Mwende Simiyu,Female,26,2026-03-19,Nairobi,Ruaraka,MER1031,Rafiki Hub,Airtime & Data,Telkom Bundle 5GB,10,106.0,0,1060.0,0,USSD,M-Pesa,Android,Completed,,SES712963,
TXN200379,2026-03-26 08:06:23,CUST6162,Adhiambo Chege,Female,31,2025-06-07,NAIROBI,Embakasi,MER1087,Zawadi Stores,Agriculture,DAP Fertilizer 50kg,4,7542.0,10,27151.2,0,Web,M-Pesa,iOS,Pending,,SES700380,
TXN210234,2026-03-26 10:42:59,CUST5492,Njoki Mburu,Female,22,2025-02-28,Nairobi,Westlands,MER1021,Twiga Collection,Groceries,Sukari 1kg,1,1209.0,0,1209.0,250,USSD,,Android,Failed,,SES710228,
TXN213280,2026-03-26 11:04:45,CUST6556,Musyoka Kiptoo,Male,41,2026-02-26,Bungoma,Bungoma Town,MER1060,Jamii Stores,Airtime & Data,Safaricom Airtime 100,4,292.0,0,1168.0,0,Mobile App,M-Pesa,iOS,Completed,,SES713272,
TXN213280,2026-03-26 11:04:45,CUST6556,Musyoka Kiptoo,Male,41,2026-02-26,Bungoma,Bungoma Town,MER1060,Jamii Stores,Airtime & Data,Safaricom Airtime 100,4,292.0,0,1168.0,0,Mobile App,M-Pesa,iOS,Completed,,SES713272,
TXN200957,2026-03-26 12:01:14,CUST5791,Wekesa Kiptoo,Male,34,2025-07-27,Nyeri,Othaya,MER1026,Safi Stores,Agriculture,Poultry Feed 20kg,1,11137.0,25,8352.75,350,USSD,Airtel Money,Feature Phone,Completed,,SES700957,5
TXN200140,2026-03-26 12:44:21,CUST5236,Mueni Owino,Female,30,2024-01-03,Machakos,Machakos Town,MER1008,Tumaini Mart,Utilities,Water Bill,3,4141.0,5,11801.85,0,Web,Cash,Android,Completed,4,SES700141,
TXN212990,2026-03-26 13:23:19,CUST6261,Onyango Ouma,Male,22,2025-07-04,Machakos,Kangundo,MER1094,Bidii Collection,Health & Beauty,Face Wash,2,422.0,0,844.0,300,Web,M-Pesa,Android,Completed,5,SES712982,2
TXN209257,2026-03-26 14:20:34,CUST6524,Njoroge Koech,Male,30,2025-04-28,Nakuru,Njoro,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,2,1270.0,0,2540.0,350,Mobile App,M-Pesa,Android,Completed,,SES709252,5
TXN206847,2026-03-26 14:56:27,CUST5772,Wekesa Mburu,Male,33,2024-08-16,Mombasa,Likoni,MER1087,Zawadi Stores,Agriculture,Maize Seed 2kg,1,7939.0,0,7939.0,250,Web,M-Pesa,iOS,Completed,5,SES706844,4
TXN205269,2026-03-26 15:27:41,CUST6401,Cherono Langat,Female,37,2025-06-26,Bungoma,Webuye,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,335.0,10,301.5,150,Agent Outlet,Cash,Feature Phone,Completed,,SES705267,7
TXN206452,2026-03-26 16:00:25,CUST5669,Muthoni Okoth,Female,27,2024-09-22,Nairobi,Kilimani,MER1067,Baraka Enterprises,Airtime & Data,Telkom Bundle 5GB,1,211.0,5,200.45,0,USSD,M-Pesa,Feature Phone,Pending,,SES706449,
TXN208985,2026-03-26 16:08:31,CUST5463,Adhiambo Muriuki,Female,40,2025-05-07,Uasin Gishu,Eldoret Town,MER1074,Jamii Dukas,Groceries,Milk 500ml x12,3,773.0,0,2319.0,150,Agent Outlet,Cash,Android,Completed,,SES708980,3
TXN206703,2026-03-26 16:12:17,CUST6600,Mueni Ndung'u,Female,30,2025-09-01,Kilifi,Mtwapa,MER1044,Nuru Supplies,Transport,Matatu Fare,1,417.0,0,417.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES706700,
TXN211459,2026-03-26 16:12:54,CUST5213,Otieno Koech,Male,36,2026-01-05,Nyeri,Othaya,MER1022,Safi Hub,Health & Beauty,Braiding Hair Pack,1,2621.0,0,2621.0,200,USSD,M-Pesa,Feature Phone,Completed,,SES711452,7
TXN213776,2026-03-26 16:25:17,CUST5666,Yusuf Sang,Male,49,2026-03-24,Nyeri,Karatina,MER1022,Safi Hub,Health & Beauty,Shea Butter 250g,2,2146.0,0,4292.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES713767,
TXN214244,2026-03-26 16:40:02,CUST6018,Nyambura Owino,Female,32,2025-06-08,Nairobi,Westlands,MER1073,Chapa Enterprises,Transport,Matatu Fare,3,298.0,0,894.0,0,Mobile App,M-Pesa,Android,Completed,3,SES714235,
TXN207541,2026-03-26 17:30:01,CUST6765,Wanyonyi Koech,Male,40,2026-03-07,Kiambu,Ruiru,MER1003,Twiga Supplies,Transport,Ride Hailing Trip,3,1725.0,0,5175.0,0,Agent Outlet,Airtel Money,Feature Phone,Completed,4,SES707538,
TXN212608,2026-03-26 18:27:27,CUST6059,Rotich Mbugua,Male,29,2025-06-16,Kilifi,Watamu,MER1056,Tumaini Enterprises,Groceries,Unga Maize Flour 2kg,2,1942.0,0,3884.0,250,Mobile App,Bank Transfer,Web Browser,Completed,4,SES712600,3
TXN214917,2026-03-26 19:14:34,CUST6427,Abdi Muriuki,Male,32,2026-01-01,Uasin Gishu,Kapsoya,MER1109,Twiga Traders,Transport,Ride Hailing Trip,1,2211.0,0,2211.0,0,USSD,M-Pesa,Android,Completed,,SES714908,
TXN209330,2026-03-26 19:25:12,CUST5360,Nyambura Ndung'u,Female,39,2025-09-29,Nairobi,Westlands,MER1000,Baraka Mart,Groceries,Cooking Oil 3L,1,2399.0,5,2279.05,0,USSD,Airtel Money,Android,Completed,,SES709325,
TXN206826,2026-03-26 19:42:24,CUST5516,Barasa Simiyu,Male,23,2025-07-13,Mombasa,Kisauni,MER1086,Tumaini Supplies,Utilities,KPLC Token,1,3594.0,0,3594.0,0,USSD,M-Pesa,Android,Completed,,SES706823,
TXN205904,2026-03-26 20:29:19,CUST6059,Rotich Mbugua,Male,29,2025-06-16,Kilifi,Watamu,MER1083,Imani Agencies,Health & Beauty,Face Wash,2,3537.0,0,7074.0,200,Mobile App,M-Pesa,Web Browser,Completed,5,SES705902,7
TXN201128,2026-03-26 21:21:40,CUST5420,Kiplagat Sang,Male,35,2025-07-03,Kiambu,Kikuyu,MER1009,Bora Collection,Health & Beauty,Braiding Hair Pack,2,1452.0,0,2904.0,150,Mobile App,M-Pesa,Android,Completed,,SES701128,5
TXN211823,2026-03-27 07:09:12,CUST5366,Chebet Ogutu,Female,43,2025-08-11,Nyeri,Karatina,MER1022,Safi Hub,Health & Beauty,Face Wash,1,1523.0,0,1523.0,250,Mobile App,M-Pesa,iOS,Completed,,SES711816,2
TXN212714,2026-03-27 09:40:36,CUST6347,Maina Mutua,Male,45,2025-03-12,Kiambu,Thika,MER1113,Chapa Collection,Airtime & Data,Safaricom Airtime 100,1,1454.0,0,1454.0,0,USSD,Airtel Money,Android,Completed,,SES712706,
TXN203457,2026-03-27 10:43:06,CUST5072,Kariuki Wanyama,Male,31,2025-02-06,NAKURU,Bahati,MER1103,Amani Enterprises,Electronics,Smart TV 32inch,4,3753.0,0,15012.0,350,Mobile App,Card,Android,Failed,,SES703456,
TXN214428,2026-03-27 11:03:49,CUST5935,Baraka Hassan,Male,38,2024-06-27,Kisumu,Mamboleo,MER1117,Heri Stores,Airtime & Data,Safaricom Data 10GB,2,1484.0,20,2374.4,0,Agent Outlet,M-Pesa,Android,Completed,5,SES714419,
TXN208792,2026-03-27 11:43:35,CUST5446,Naliaka Ndung'u,Female,44,2025-02-07,Machakos,Machakos Town,MER1109,Twiga Traders,Transport,Shuttle Ticket,5,191.0,0,955.0,0,USSD,M-Pesa,Android,Completed,,SES708788,
TXN211994,2026-03-27 12:46:16,CUST5258,Omollo Mutua,Male,26,2025-04-04,Nakuru,Gilgil,MER1009,Bora Collection,Health & Beauty,Face Wash,2,3725.0,0,7450.0,300,USSD,M-Pesa,Web Browser,Failed,,SES711986,
TXN201404,2026-03-27 13:00:43,CUST6237,Musyoka Ouma,Male,28,2025-02-08,Nairobi,Westlands,MER1009,Bora Collection,Health & Beauty,Vitamin C Tablets,1,798.0,0,798.0,150,USSD,Bank Transfer,Feature Phone,Completed,,SES701404,3
TXN207675,2026-03-27 13:39:15,CUST5833,Fatuma Sang,Female,33,2025-12-07,Meru,Maua,MER1041,Safi Ltd,Agriculture,DAP Fertilizer 50kg,1,817.0,25,612.75,0,Agent Outlet,Cash,iOS,Completed,5,SES707672,
TXN200909,2026-03-27 14:44:32,CUST5432,Barasa Wachira,Male,25,2025-05-26,Kisumu,Kondele,MER1119,Mizizi Agencies,Airtime & Data,Safaricom Airtime 100,2,711.0,10,1279.8,0,Web,Airtel Money,Android,Completed,4,SES700909,
TXN200619,2026-03-27 15:20:08,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1104,Twiga Hub,Transport,Matatu Fare,3,860.0,5,2451.0,0,Web,Cash,Android,Completed,4,SES700619,
TXN200452,2026-03-27 16:02:58,CUST5359,Wekesa Muriuki,Male,32,2025-03-19,Kiambu,Kikuyu,MER1003,Twiga Supplies,Transport,Shuttle Ticket,1,305.0,0,305.0,0,USSD,M-Pesa,Android,Completed,4,SES700452,
TXN208777,2026-03-27 16:41:47,CUST6686,Omollo Cheruiyot,Male,,2025-09-29,Machakos,Athi River,MER1061,Soko Ltd,Food & Beverage,Chapati Pack,3,2081.0,0,6243.0,250,USSD,M-Pesa,Feature Phone,Completed,,SES708773,2
TXN213407,2026-03-27 17:36:27,CUST6320,Gathoni Ouma,Female,36,2024-04-14,Nakuru,Lanet,MER1087,Zawadi Stores,Agriculture,Maize Seed 2kg,1,9962.0,25,7471.5,100,Agent Outlet,M-Pesa,Feature Phone,Completed,,SES713399,2
TXN201176,2026-03-27 17:46:57,CUST5871,Adhiambo Mbugua,Female,27,2026-01-28,Nairobi,Ruaraka,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,2,2813.0,0,5626.0,350,USSD,M-Pesa,Feature Phone,Completed,,SES701176,2
TXN205160,2026-03-27 18:38:19,CUST5823,Mueni Chege,Female,28,2025-12-02,Machakos,Athi River,MER1043,Neema Ltd,Financial Services,Savings Deposit,1,12480.0,0,12480.0,0,Web,Cash,iOS,Completed,3,SES705158,
TXN214797,2026-03-27 19:16:33,CUST6119,Wanyonyi Simiyu,Male,,2024-10-10,Mombasa,Kisauni,MER1043,Neema Ltd,Financial Services,Savings Deposit,1,12037.0,0,12037.0,0,Mobile App,M-Pesa,Android,Completed,,SES714788,
TXN211282,2026-03-27 19:51:57,CUST6593,Kimutai Amollo,Male,18,2024-04-17,Kisumu,Nyalenda,MER1013,Amani Supplies,Food & Beverage,Fresh Juice 1L,2,696.0,0,1392.0,150,Mobile App,Cash,Android,Completed,,SES711275,1
TXN205854,2026-03-27 23:13:54,CUST6464,Nyambura Njuguna,Female,33,2026-02-21,Kiambu,Kikuyu,MER1053,Rafiki Hub,Groceries,Rice Pishori 5kg,1,1113.0,0,1113.0,250,Web,,Web Browser,Completed,,SES705852,1
TXN209684,2026-03-28 06:10:21,CUST5613,Achieng Kiptoo,Female,30,2025-09-20,  Nairobi ,Kilimani,MER1087,Zawadi Stores,Agriculture,Maize Seed 2kg,2,4850.0,0,9700.0,150,Agent Outlet,M-Pesa,Web Browser,Cancelled,,SES709678,
TXN206235,2026-03-28 07:27:59,CUST5657,Wekesa Cheruiyot,Male,24,2024-08-01,Mombasa,Changamwe,MER1115,Mizizi Supplies,Financial Services,Insurance Premium,1,24529.0,0,24529.0,0,USSD,M-Pesa,Feature Phone,Completed,4,SES706232,
TXN206520,2026-03-28 07:40:25,CUST5022,Wanjiku Sang,Female,20,2025-07-29,Meru,Timau,MER1087,Zawadi Stores,Agriculture,DAP Fertilizer 50kg,1,10558.0,0,10558.0,350,Mobile App,Card,Android,Completed,4,SES706517,3
TXN211945,2026-03-28 08:34:58,CUST5063,Njoki Ogutu,Female,28,2025-01-16,Machakos,Kangundo,MER1109,Twiga Traders,Transport,Boda Ride,1,501.0,0,501.0,0,Mobile App,M-Pesa,Android,Completed,5,SES711937,
TXN206545,2026-03-28 09:28:54,CUST6515,Mwende Bett,Female,28,2024-12-01,Mombasa,Likoni,MER1047,Safi Ltd,Airtime & Data,Safaricom Airtime 100,1,370.0,0,370.0,0,USSD,M-Pesa,Android,Completed,,SES706542,
TXN210611,2026-03-28 10:57:06,CUST6748,Omollo Amollo,Male,29,2025-05-23,Nairobi,Kasarani,MER1017,Chapa Hub,Electronics,Bluetooth Speaker,1,7763.0,0,7763.0,150,USSD,M-Pesa,Feature Phone,Completed,,SES710604,2
TXN205767,2026-03-28 11:03:29,CUST6744,Wangari Kimani,Female,29,2024-04-06,Kiambu,Limuru,MER1106,Tumaini Hub,Food & Beverage,Nyama Choma Platter,2,1259.0,0,2518.0,0,Mobile App,M-Pesa,Android,Completed,,SES705765,
TXN211175,2026-03-28 11:06:21,CUST5015,Mwende Kiptoo,Female,38,2026-03-19,Mombasa,Nyali,MER1082,Nuru Traders,Groceries,Sukari 1kg,1,2440.0,0,2440.0,0,Mobile App,Airtel Money,Android,Completed,,SES711168,
TXN208570,2026-03-28 11:57:36,CUST6366,Maina Mutua,Male,,2024-05-29,Kiambu,Limuru,MER1073,Chapa Enterprises,Transport,Shuttle Ticket,1,1939.0,5,1842.05,0,Agent Outlet,Cash,Android,Completed,4,SES708566,
TXN201709,2026-03-28 12:01:58,CUST6635,Ochieng Okoth,Male,31,2024-01-06,Nakuru,Gilgil,MER1024,Neema Dukas,Health & Beauty,Face Wash,1,1524.0,20,1219.2,300,Mobile App,Cash,Web Browser,Completed,4,SES701708,4
TXN210850,2026-03-28 12:17:07,CUST6059,Rotich Mbugua,Male,29,2025-06-16,kilifi,Watamu,MER1111,Nuru Enterprises,Utilities,Water Bill,4,4274.0,0,17096.0,0,Web,M-Pesa,Web Browser,Completed,,SES710843,
TXN204882,2026-03-28 12:29:16,CUST6330,Jepkosgei Bett,Female,30,2025-03-02,Nakuru,Naivasha,MER1036,Furaha Ltd,Transport,Boda Ride,1,1514.0,0,1514.0,0,Mobile App,M-Pesa,Web Browser,Completed,,SES704880,
TXN208235,2026-03-28 12:47:23,CUST6772,Rotich Sang,Male,44,2025-07-23,Kilifi,Watamu,MER1089,Soko Enterprises,Transport,Boda Ride,3,2660.0,0,7980.0,0,Mobile App,M-Pesa,Android,Completed,3,SES708231,
TXN204499,2026-03-28 13:27:52,CUST6064,Mutuku Mutua,Male,18,2024-08-13,Kisumu,Kondele,MER1062,Bidii Supplies,Transport,Matatu Fare,3,576.0,0,1728.0,0,Mobile App,M-Pesa,Android,Completed,,SES704498,
TXN204563,2026-03-28 13:32:21,CUST5862,Njeri Juma,Female,24,2026-02-10,Meru,,MER1109,Twiga Traders,Transport,Ride Hailing Trip,1,1777.0,0,1777.0,0,Mobile App,M-Pesa,Android,Completed,4,SES704562,
TXN203531,2026-03-28 13:44:59,CUST6395,Amina Bett,Female,29,2025-05-16,Meru,Meru Town,MER1015,Soko Collection,Transport,Matatu Fare,1,1794.0,0,1794.0,0,Mobile App,M-Pesa,iOS,Completed,,SES703530,
TXN213127,2026-03-28 13:55:58,CUST5198,Njoki Githinji,Female,42,2025-07-18,Mombasa,Mvita,MER1087,Zawadi Stores,Agriculture,DAP Fertilizer 50kg,4,2895.0,0,11580.0,200,Agent Outlet,M-Pesa,Android,Completed,,SES713119,5
TXN203783,2026-03-28 14:00:30,CUST5679,Otieno Langat,Male,25,2025-07-16,Nairobi,Ruaraka,MER1084,Zawadi Supplies,Airtime & Data,Airtime Voucher 250,5,1099.0,5,5220.25,0,Web,Card,iOS,Completed,,SES703782,
TXN214850,2026-03-28 14:37:09,CUST5091,Achieng Amollo,Female,23,2026-03-23,Nairobi,Embakasi,MER1067,Baraka Enterprises,Airtime & Data,Safaricom Airtime 100,3,736.0,5,2097.6,0,USSD,M-Pesa,Android,Completed,,SES714841,
TXN209004,2026-03-28 15:00:35,CUST5463,Adhiambo Muriuki,Female,40,2025-05-07,Uasin Gishu,Eldoret Town,MER1060,Jamii Stores,Airtime & Data,Airtime Voucher 250,1,775.0,0,775.0,0,Web,Card,Android,Completed,,SES708999,
TXN210534,2026-03-28 15:11:32,CUST5439,Kanini Owino,Female,18,2024-02-03,Nairobi,Kasarani,MER1079,Imani Ltd,Utilities,Water Bill,1,649.0,0,649.0,0,Agent Outlet,Card,Android,Failed,,SES710528,
TXN202033,2026-03-28 16:10:36,CUST6636,Abdi Mutua,Male,28,2026-02-08,Kiambu,Thika,MER1003,Twiga Supplies,Transport,Shuttle Ticket,1,2431.0,15,2066.35,0,Web,Airtel Money,Android,Completed,,SES702032,
TXN213144,2026-03-28 16:18:12,CUST6335,Adhiambo Cheruiyot,Female,30,2026-02-25,Nairobi,Ruaraka,MER1019,Jamii Traders,Airtime & Data,Safaricom Airtime 100,1,864.0,0,864.0,0,Mobile App,M-Pesa,Android,Completed,,SES713136,
TXN201079,2026-03-28 16:34:50,CUST6422,Maina Bett,Male,40,2026-02-08,Uasin Gishu,Eldoret Town,MER1075,Heri Agencies,Health & Beauty,Face Wash,1,1225.0,0,1225.0,250,USSD,M-Pesa,Feature Phone,Completed,,SES701079,2
TXN213777,2026-03-28 16:46:13,CUST5199,Mwangi Ogutu,Male,34,2025-09-30,Nairobi,Langata,MER1012,Rafiki Traders,Airtime & Data,Safaricom Data 10GB,1,891.0,0,891.0,0,Agent Outlet,Cash,Feature Phone,Completed,3,SES713768,
TXN201519,2026-03-28 17:08:37,CUST5400,Wafula Langat,Male,36,2025-11-12,Nairobi,Langata,MER1082,Nuru Traders,Groceries,Sukari 1kg,1,1074.0,0,1074.0,250,USSD,Bank Transfer,Feature Phone,Completed,3,SES701519,2
TXN205176,2026-03-28 17:36:30,CUST6753,Zawadi Bett,Female,32,2026-01-05,Nairobi,Embakasi,MER1072,Bora Dukas,Transport,Ride Hailing Trip,1,2746.0,5,2608.7,0,Mobile App,Cash,Android,Failed,,SES705174,
TXN207074,2026-03-28 17:53:34,CUST5217,Jepkosgei Juma,Female,45,2025-12-20,Nakuru,Njoro,MER1013,Amani Supplies,Food & Beverage,Chapati Pack,1,915.0,10,823.5,300,Web,M-Pesa,Android,Failed,,SES707071,
TXN213643,2026-03-28 18:30:49,CUST6218,Njoroge Ndung'u,Male,40,2026-03-15,Kakamega,Malava,MER1080,Furaha Agencies,Airtime & Data,Airtime Voucher 250,2,951.0,0,1902.0,0,USSD,M-Pesa,Android,Pending,,SES713635,
TXN206088,2026-03-28 18:53:52,CUST6790,Kiprop Okoth,Male,52,2025-07-11,Uasin Gishu,Huruma,MER1091,Safi Mart,Groceries,Unga Maize Flour 2kg,4,915.0,0,3660.0,200,Mobile App,M-Pesa,Android,Completed,,SES706085,4
TXN205267,2026-03-28 18:58:32,CUST5432,Barasa Wachira,Male,25,2025-05-26,Kisumu,Kondele,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,1863.0,0,1863.0,300,Web,Card,Android,Completed,5,SES705265,3
TXN200686,2026-03-28 19:13:35,CUST5520,Wangari Mbugua,Female,37,2025-12-30,MACHAKOS,Machakos Town,MER1009,Bora Collection,Health & Beauty,Face Wash,1,3805.0,5,3614.75,0,Web,M-Pesa,Android,Completed,,SES700686,
TXN200708,2026-03-28 22:09:39,CUST5438,Hamisi Wachira,Male,,2025-11-15,Kajiado,Ngong,MER1105,Furaha Ltd,Airtime & Data,Safaricom Airtime 100,8,1216.0,10,8755.2,0,Agent Outlet,M-Pesa,iOS,Completed,,SES700708,
TXN201840,2026-03-28 22:29:42,CUST5845,Kanini Bett,Female,31,2024-08-10,Kajiado,Ongata Rongai,MER1087,Zawadi Stores,Agriculture,Maize Seed 2kg,2,2524.0,5,4795.6,200,USSD,M-Pesa,Android,Completed,3,SES701839,7
TXN210230,2026-03-29 04:16:31,CUST6079,Nekesa Juma,Female,26,2025-12-13,Nairobi,Karen,MER1106,Tumaini Hub,Food & Beverage,Pilau Serving,2,415.0,0,830.0,300,USSD,M-Pesa,Android,Failed,,SES710224,
TXN213954,2026-03-29 05:00:30,CUST5974,Omondi Juma,Male,42,2025-04-30,Nairobi,Kilimani,MER1082,Nuru Traders,Groceries,Unga Maize Flour 2kg,1,698.0,0,698.0,150,Agent Outlet,Cash,Android,Completed,,SES713945,1
TXN207966,2026-03-29 07:44:34,CUST5097,Gathoni Njuguna,Female,29,2025-10-09,Kiambu,Ruiru,MER1100,Pamoja Dukas,Food & Beverage,Nyama Choma Platter,1,422.0,0,422.0,200,Mobile App,M-Pesa,Android,Completed,5,SES707962,2
TXN202917,2026-03-29 07:44:46,CUST6727,Mutuku Simiyu,Male,38,2025-12-29,Nairobi,,MER1031,Rafiki Hub,Airtime & Data,Safaricom Data 10GB,1,1461.0,0,1461.0,0,Agent Outlet,Cash,Android,Completed,,SES702916,
TXN210137,2026-03-29 09:06:07,CUST5091,Achieng Amollo,Female,23,2026-03-23,nairobi,,MER1100,Pamoja Dukas,Food & Beverage,Fresh Juice 1L,1,201.0,0,201.0,200,USSD,M-Pesa,Android,Completed,5,SES710131,1
TXN207865,2026-03-29 10:11:35,CUST5421,Maina Hassan,Male,29,2024-02-05,Nakuru,Bahati,MER1009,Bora Collection,Health & Beauty,Face Wash,5,658.0,0,3290.0,250,Agent Outlet,M-Pesa,Android,Completed,,SES707861,5
TXN214239,2026-03-29 10:55:49,CUST6287,Kiprop Chege,Male,27,2025-06-22,Nairobi,Karen,MER1076,Bora Stores,Food & Beverage,Pilau Serving,3,1796.0,0,5388.0,100,Web,Cash,Android,Completed,,SES714230,2
TXN212806,2026-03-29 11:01:00,CUST6430,Chepkorir Wanyama,Female,23,2024-04-04,Mombasa,Kisauni,MER1002,Chapa Mart,Electronics,Tecno Spark Phone,1,23288.0,0,23288.0,200,USSD,M-Pesa,Android,Completed,,SES712798,3
TXN204305,2026-03-29 11:20:35,CUST6019,Wanjiru Mbugua,Female,29,2025-09-05,Uasin Gishu,Huruma,MER1078,Rafiki Traders,Airtime & Data,Safaricom Data 10GB,2,629.0,15,1069.3,0,Mobile App,M-Pesa,Web Browser,Completed,,SES704304,
TXN203184,2026-03-29 12:06:04,CUST5568,Naliaka Nzioka,Female,18,2024-01-14,  Nairobi ,Kilimani,MER1031,Rafiki Hub,Airtime & Data,Safaricom Data 10GB,1,1393.0,0,1393.0,0,Agent Outlet,Cash,Android,Pending,,SES703183,
TXN203144,2026-03-29 12:08:20,CUST5300,Njoki Simiyu,Female,32,2025-07-14,Uasin Gishu,Langas,MER1086,Tumaini Supplies,Utilities,Internet Monthly,8,5728.0,0,45824.0,0,Mobile App,,Android,Completed,,SES703143,
TXN203314,2026-03-29 12:12:43,CUST6308,Halima Simiyu,Female,35,2026-02-12,Nairobi,Karen,MER1004,Twiga Ltd,Financial Services,Loan Repayment,1,21423.0,0,21423.0,0,Mobile App,Cash,iOS,Completed,5,SES703313,
TXN211142,2026-03-29 12:17:39,CUST5958,Musyoka Ogutu,Male,33,2025-07-31,Nakuru,Njoro,MER1119,Mizizi Agencies,Airtime & Data,Safaricom Airtime 100,3,1264.0,5,3602.4,0,Mobile App,M-Pesa,Android,Completed,,SES711135,
TXN200723,2026-03-29 12:18:20,CUST6488,Kiprop Karanja,Male,41,2026-03-24,Kilifi,Malindi,MER1044,Nuru Supplies,Transport,Boda Ride,1,2494.0,0,2494.0,0,USSD,M-Pesa,Feature Phone,Completed,5,SES700723,
TXN203427,2026-03-29 12:43:13,CUST6678,Rotich Ali,Male,33,2025-05-04,Machakos,Athi River,MER1064,Mizizi Traders,Food & Beverage,Chapati Pack,2,141.0,0,282.0,150,Web,Cash,Web Browser,Completed,,SES703426,1
TXN211326,2026-03-29 13:16:54,CUST6366,Maina Mutua,Male,31,2024-05-29,Kiambu,Limuru,MER1113,Chapa Collection,Airtime & Data,Airtel Data 2GB,1,1441.0,0,1441.0,0,Agent Outlet,Cash,Android,Completed,,SES711319,
TXN214328,2026-03-29 13:47:30,CUST5223,Zawadi Owino,Female,26,2025-01-23,Kiambu,Ruiru,MER1085,Pamoja Enterprises,Food & Beverage,Pilau Serving,1,1548.0,15,1315.8,300,USSD,,iOS,Failed,,SES714319,
TXN201353,2026-03-29 14:23:21,CUST5582,Otieno Wanyama,Male,24,2025-05-03,Nakuru,Gilgil,MER1081,Baraka Ltd,Airtime & Data,Airtime Voucher 250,8,1488.0,0,11904.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES701353,
TXN210535,2026-03-29 15:31:13,CUST6040,Odhiambo Okoth,Male,31,2026-01-22,Nakuru,Gilgil,MER1036,Furaha Ltd,Transport,Matatu Fare,1,2087.0,0,2087.0,0,USSD,Card,Feature Phone,Completed,,SES710529,
TXN202428,2026-03-29 15:49:00,CUST5691,Amina Ndung'u,Female,18,2024-01-30,Uasin Gishu,Langas,MER1091,Safi Mart,Groceries,Green Grams 1kg,1,562.0,0,562.0,0,Mobile App,Cash,Android,Completed,,SES702427,
TXN208406,2026-03-29 16:35:11,CUST5059,Omollo Nzioka,Male,23,2025-12-22,Mombasa,Likoni,MER1056,Tumaini Enterprises,Groceries,Unga Maize Flour 2kg,10,1331.0,0,13310.0,350,Mobile App,,Android,Completed,5,SES708402,2
TXN211353,2026-03-29 16:36:23,CUST5780,Atieno Mwende,Female,18,2025-10-13,Nairobi,Karen,MER1018,Furaha Collection,Transport,Shuttle Ticket,1,2055.0,0,2055.0,0,USSD,Airtel Money,Android,Completed,,SES711346,
TXN201552,2026-03-29 17:37:12,CUST6019,Wanjiru Mbugua,Female,29,2025-09-05,Uasin Gishu,Huruma,MER1118,Nuru Ltd,Food & Beverage,Pilau Serving,3,445.0,5,1268.25,200,Mobile App,M-Pesa,Web Browser,Completed,,SES701551,1
TXN207648,2026-03-29 17:39:01,CUST5999,Maina Githinji,Male,25,2026-02-19,Mombasa,Kisauni,MER1083,Imani Agencies,Health & Beauty,Vitamin C Tablets,1,3602.0,0,3602.0,100,Mobile App,M-Pesa,Android,Completed,,SES707645,2
TXN211838,2026-03-29 17:51:02,CUST5209,Akinyi Sang,Female,19,2025-12-16,Nakuru,Bahati,MER1062,Bidii Supplies,Transport,Ride Hailing Trip,1,1249.0,0,1249.0,0,Web,Airtel Money,Web Browser,Completed,,SES711831,
TXN208019,2026-03-29 18:07:55,CUST6524,Njoroge Koech,Male,30,2025-04-28,Nakuru,Njoro,MER1037,Imani Hub,Airtime & Data,Airtime Voucher 250,1,537.0,10,483.3,0,USSD,M-Pesa,Android,Completed,,SES708015,
TXN203469,2026-03-29 18:30:45,CUST6678,Rotich Ali,Male,33,2025-05-04,MACHAKOS,Athi River,MER1065,Baraka Supplies,Transport,Boda Ride,1,614.0,0,614.0,0,USSD,Bank Transfer,Web Browser,Completed,,SES703468,
TXN214719,2026-03-29 18:37:01,CUST6147,Mwende Ouma,Female,22,2025-10-12,Nairobi,Kilimani,MER1084,Zawadi Supplies,Airtime & Data,Airtime Voucher 250,1,564.0,0,564.0,0,Mobile App,M-Pesa,Android,Completed,,SES714710,
TXN204271,2026-03-29 19:13:13,CUST5483,Yusuf Karanja,Male,23,2025-11-29,Mombasa,Mvita,MER1016,Baraka Traders,Airtime & Data,Airtime Voucher 250,1,404.0,0,404.0,0,USSD,Airtel Money,Feature Phone,Completed,,SES704270,
