transaction_id,transaction_timestamp,customer_id,customer_name,gender,age,county,phone_number,channel,transaction_type,merchant_category,device_type,amount_kes,transaction_fee_kes,balance_after_kes,status
TXN0000524,2024-09-17 20:17:14,CUST00062,Cheruiyot Wekesa,Male,37,Uasin Gishu,0759428196,M-Pesa,Withdraw Cash,N/A,iOS,5661.86,62,6916.31,Completed
TXN0000635,2024-09-17 21:43:52,CUST00022,Muthoni Barasa,Male,28,Mombasa,0759769608,M-Pesa,Send Money,N/A,Android,53060.06,100,164364.29,Completed
TXN0002974,2024-09-17 21:58:58,CUST00679,Kiptoo Musyoka,Female,69,Meru,0710378598,M-Pesa,Buy Goods (Till),Clothing,Android,13473.33,87,243104.95,Completed
TXN0005078,2024-09-17 23:39:29,CUST00619,Kibet Chepkwony,Female,58,Nairobi,0740934213,M-Pesa,Withdraw Cash,N/A,Android,31219.28,105,26061.99,Completed
TXN0005563,2024-09-18 00:13:16,CUST00331,Nafula Langat,Male,32,Bungoma,0768950820,M-Pesa,Send Money,N/A,Feature Phone,12922.72,87,50439.18,Completed
TXN0004761,2024-09-18 01:21:41,CUST00124,Muthoni Owuor,Male,32,Nairobi,0740724354,Equitel,Buy Goods (Till),Pharmacy,Android,19573.17,62,194669.2,Completed
TXN0003144,2024-09-18 02:15:12,CUST00293,Njoroge Kiplagat,Male,29,Trans Nzoia,0723115345,M-Pesa,Buy Goods (Till),Clothing,Android,10939.01,62,247307.12,Completed
TXN0005024,2024-09-18 08:37:19,CUST00651,Omondi Amollo,Female,63,Nairobi,0740708143,Equitel,Send Money,N/A,Android,23638.21,108,156035.67,Completed
TXN0004363,2024-09-18 10:27:20,CUST00092,Cherono Kiplagat,Male,60,Mombasa,0701425316,M-Pesa,Buy Goods (Till),Restaurant,Android,8358.46,55,28338.8,Completed
TXN0002286,2024-09-18 12:40:13,CUST00038,Gitau Mutiso,Female,52,Mombasa,0722249568,M-Pesa,Withdraw Cash,N/A,Android,5823.04,55,60668.15,Completed
TXN0004085,2024-09-18 14:41:19,CUST00545,Owino Karanja,Male,34,Nakuru,0710185831,M-Pesa,Buy Goods (Till),Fuel Station,Android,17572.46,55,85918.21,Completed
TXN0003745,2024-09-18 15:25:24,CUST00495,Kariuki Sang,Female,25,Uasin Gishu,0701665485,M-Pesa,Pay Bill,Insurance,Android,113703.69,100,70728.31,Completed
TXN0004600,2024-09-18 16:09:50,CUST00111,Maina Langat,Male,48,Mombasa,0722902196,M-Pesa,Pay Bill,Loan Repayment,Feature Phone,64484.31,100,59963.36,Completed
TXN0005186,2024-09-18 16:14:09,CUST00472,Auma Waweru,Female,69,Mombasa,0710894815,M-Pesa,Pay Bill,DSTV/GOTV,Android,78750.85,105,242.29,Completed
TXN0000816,2024-09-18 17:02:42,CUST00386,Simiyu Mutiso,Female,47,Turkana,0768407336,M-Pesa,Pay Bill,DSTV/GOTV,Android,16917.13,87,87325.95,Completed
TXN0005158,2024-09-18 17:09:01,CUST00493,Onyango Njoroge,Female,36,Kakamega,0701558507,Equitel,Withdraw Cash,N/A,Feature Phone,19347.04,0.0,79097.5,Failed
TXN0004708,2024-09-18 17:15:42,CUST00235,Kibet Kiprono,Female,28,Nyeri,0768796196,Airtel Money,Pay Bill,Insurance,Feature Phone,44173.59,105,14698.02,Completed
TXN0000426,2024-09-18 18:27:42,CUST00353,Wafula Kiplagat,Male,65,Kilifi,0759623991,M-Pesa,Airtime Purchase,N/A,Feature Phone,194.9,0.0,107523.69,Completed
TXN0001799,2024-09-18 20:43:07,CUST00507,Kibet Wanjala,Male,37,Kericho,0768868388,M-Pesa,Pay Bill,Internet (ISP),Android,63074.57,108,2273.2,Completed
TXN0000717,2024-09-18 21:09:29,CUST00552,Gitau Onyango,Female,61,Meru,0790733896,M-Pesa,Pay Bill,Electricity (KPLC),Android,13945.39,62,78211.01,Completed
TXN0005363,2024-09-18 21:12:36,CUST00408,Wairimu Ruto,Male,53,Kiambu,0710985138,M-Pesa,Buy Goods (Till),Clothing,Android,19924.91,55,77678.69,Completed
TXN0001229,2024-09-18 22:03:38,CUST00009,Nafula Makau,Male,25,Meru,0759773210,M-Pesa,Send Money,N/A,Feature Phone,17966.77,55,115668.14,Completed
TXN0001808,2024-09-19 07:09:39,CUST00485,Moraa Njuguna,Male,22,Nairobi,0722579170,M-Pesa,Withdraw Cash,N/A,iOS,15947.36,62,67562.16,Completed
TXN0002751,2024-09-19 07:18:02,CUST00150,Simiyu Omollo,Female,21,Kakamega,0701345873,M-Pesa,Send Money,N/A,Feature Phone,22207.7,100,16097.65,Completed
TXN0004162,2024-09-19 08:14:22,CUST00211,Kamau Gichuru,Male,43,Kisumu,0759744651,M-Pesa,Withdraw Cash,N/A,Android,13594.23,62,115823.94,Completed
TXN0004510,2024-09-19 08:48:07,CUST00435,Jelagat Mwangi,Male,49,Trans Nzoia,0740614172,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,12657.55,87,158421.9,Completed
TXN0003533,2024-09-19 09:29:39,CUST00598,Rotich Wabwire,Female,68,Uasin Gishu,0722284224,M-Pesa,Send Money,N/A,Android,40014.41,100,44134.05,Completed
TXN0002625,2024-09-19 12:25:19,CUST00274,Chebet Cheptoo,Male,66,Turkana,0722861346,Airtel Money,Pay Bill,SACCO,Android,74060.24,108,204454.92,Completed
TXN0005902,2024-09-19 16:11:59,CUST00119,Jelagat Otieno,Female,64,Garissa,0111646706,M-Pesa,Send Money,N/A,Android,10066.05,0.0,185958.06,Failed
TXN0004783,2024-09-19 18:26:10,CUST00013,Jelagat Karanja,Female,51,Mombasa,0740235220,M-Pesa,Pay Bill,School Fees,Android,101469.95,105,207780.33,Completed
TXN0002209,2024-09-19 21:08:16,CUST00114,Nasike Otieno,Female,58,Nakuru,0111207376,M-Pesa,Pay Bill,Loan Repayment,Feature Phone,54576.73,100,138501.8,Completed
TXN0002823,2024-09-19 22:06:17,CUST00256,Wambui Waweru,Female,50,Nairobi,0722411826,T-Kash,Airtime Purchase,N/A,Feature Phone,832.47,0.0,36868.73,Failed
TXN0002055,2024-09-19 22:14:23,CUST00441,Otieno Otieno,Female,39,Nairobi,0722426598,M-Pesa,Send Money,N/A,Feature Phone,10375.55,62,178885.52,Completed
TXN0005407,2024-09-19 23:34:44,CUST00184,Nafula Musyoka,Female,26,Kakamega,0740214345,M-Pesa,Withdraw Cash,N/A,Android,17762.05,55,231766.62,Completed
TXN0002810,2024-09-19 23:52:22,CUST00566,Wairimu Wanjala,Male,38,Nakuru,0722493105,M-Pesa,Send Money,N/A,Android,23332.29,100,247745.63,Completed
TXN0004559,2024-09-20 06:12:32,CUST00475,Mwangi Kimani,Female,60,Turkana,0768196074,Equitel,Airtime Purchase,N/A,Android,439.72,0.0,223826.8,Completed
TXN0004125,2024-09-20 06:53:42,CUST00138,Kagwe Otieno,Male,55,Mombasa,0759668160,T-Kash,Deposit Cash,N/A,Android,7834.3,0.0,124283.38,Completed
TXN0004596,2024-09-20 07:18:59,CUST00295,Njeri Gichuru,Female,63,Kiambu,0740957154,M-Pesa,Deposit Cash,N/A,Feature Phone,45722.74,0.0,106880.47,Completed
TXN0005462,2024-09-20 09:21:42,CUST00077,Chebet Odhiambo,Female,32,Mombasa,0759366647,M-Pesa,Buy Goods (Till),Hardware,Android,8699.42,87,117917.34,Completed
TXN0001828,2024-09-20 09:56:29,CUST00333,Barasa Njoroge,Male,32,Nairobi,0740837109,M-Pesa,Buy Goods (Till),Electronics,Android,14528.86,62,48199.44,Completed
TXN0004024,2024-09-20 10:58:00,CUST00530,Barasa Wekesa,Female,33,Bomet,0768081727,M-Pesa,Pay Bill,DSTV/GOTV,Android,52349.28,100,197629.26,Completed
TXN0005424,2024-09-20 11:00:06,CUST00682,Cheruiyot Gichuru,Female,69,Nairobi,0759618611,M-Pesa,Send Money,N/A,Android,52356.85,108,145666.24,Completed
TXN0005013,2024-09-20 15:22:06,CUST00544,Simiyu Makau,Female,23,Kakamega,0710114794,M-Pesa,Airtime Purchase,N/A,Android,1147.57,0.0,213843.04,Completed
TXN0001759,2024-09-20 15:46:12,CUST00373,Chelagat Waweru,Female,38,Meru,0723143136,M-Pesa,Withdraw Cash,N/A,Android,15899.47,55,215885.8,Completed
TXN0003521,2024-09-20 19:41:19,CUST00629,Ndungu Chepkwony,Female,27,Uasin Gishu,0710244360,M-Pesa,Deposit Cash,N/A,Android,69092.63,0.0,202821.39,Completed
TXN0005782,2024-09-20 19:46:42,CUST00610,Njeri Amollo,Female,43,Machakos,0740598457,M-Pesa,Send Money,N/A,Feature Phone,8930.96,87,225748.19,Completed
TXN0003636,2024-09-20 20:49:35,CUST00568,Kirui Ochieng,Female,38,Nairobi,0111298025,M-Pesa,Buy Goods (Till),Electronics,Android,2359.37,45,116853.3,Completed
TXN0005667,2024-09-20 21:51:45,CUST00661,Kiprop Ochieng,Male,50,Kiambu,0759196209,Airtel Money,Pay Bill,DSTV/GOTV,Android,75848.42,108,118370.26,Completed
TXN0004993,2024-09-20 22:46:32,CUST00526,Onyango Musyoka,Female,25,Kericho,0710108115,M-Pesa,Pay Bill,Internet (ISP),Feature Phone,74958.55,100,223153.05,Completed
TXN0001332,2024-09-20 23:24:33,CUST00497,Kirui Ochieng,Female,45,Kiambu,0111402230,M-Pesa,Send Money,N/A,Feature Phone,1691.34,40,76748.38,Completed
TXN0005634,2024-09-21 02:57:27,CUST00571,Wairimu Waweru,Male,53,Mombasa,0722896610,Airtel Money,Buy Goods (Till),Fuel Station,Android,7631.75,55,18356.6,Completed
TXN0003137,2024-09-21 03:02:00,CUST00270,Nasike Langat,Female,27,Nairobi,0722366261,Airtel Money,Send Money,N/A,Android,47211.76,105,2888.72,Completed
TXN0002869,2024-09-21 06:19:04,CUST00317,Jelagat Wanjala,Male,48,Kericho,0710241576,M-Pesa,Send Money,N/A,Android,38393.6,105,165776.65,Completed
TXN0005623,2024-09-21 07:21:15,CUST00242,Kemboi Barasa,Female,37,Nairobi,0722354000,Airtel Money,Airtime Purchase,N/A,Android,775.95,0.0,249306.3,Completed
TXN0004005,2024-09-21 08:40:02,CUST00563,Kiprop Gichuru,Female,57,Kakamega,0768393064,M-Pesa,Send Money,N/A,Android,40159.1,108,146627.47,Completed
TXN0004427,2024-09-21 11:58:05,CUST00241,Cheruiyot Kamau,Female,45,Migori,0710640394,M-Pesa,Send Money,N/A,iOS,4958.11,40,102741.36,Completed
TXN0000713,2024-09-21 14:32:21,CUST00074,Rotich Ochieng,Male,58,Kakamega,0790703193,M-Pesa,Buy Goods (Till),Supermarket,Android,13274.93,62,115224.8,Completed
TXN0003305,2024-09-21 15:47:02,CUST00798,Nafula Odhiambo,Female,65,Nairobi,0701076441,M-Pesa,Airtime Purchase,N/A,Feature Phone,962.22,0.0,17141.78,Completed
TXN0000671,2024-09-21 17:59:27,CUST00127,Owino Owuor,Male,36,Kericho,0790192660,M-Pesa,Deposit Cash,N/A,Android,36465.7,0.0,164880.06,Completed
TXN0002248,2024-09-21 18:07:16,CUST00421,Akinyi Wekesa,Female,47,Kisumu,0759832404,M-Pesa,Send Money,N/A,Feature Phone,44277.53,108,169184.2,Completed
TXN0005770,2024-09-21 19:18:39,CUST00580,Wanjiku Waweru,Female,59,Kakamega,0722838415,M-Pesa,Pay Bill,Water Utility,Android,25204.08,108,159795.44,Completed
TXN0005274,2024-09-21 20:29:55,CUST00752,Njoroge Kiprono,Female,71,Bomet,0722890600,Airtel Money,Send Money,N/A,Feature Phone,10167.86,62,14486.44,Completed
TXN0000332,2024-09-21 20:45:57,CUST00460,Wambui Musyoka,Male,65,Migori,0740773854,M-Pesa,Pay Bill,Insurance,Android,13981.53,87,36970.03,Completed
TXN0003880,2024-09-21 22:19:41,CUST00772,Kariuki Wabwire,Male,61,Nairobi,0710525140,M-Pesa,Pay Bill,Internet (ISP),Android,59415.78,100,116672.73,Completed
TXN0000530,2024-09-21 22:24:49,CUST00524,Njoroge Karanja,Female,34,Machakos,0790541749,M-Pesa,Buy Goods (Till),Hardware,iOS,16386.47,87,140046.92,Completed
TXN0003007,2024-09-22 05:43:29,CUST00600,Kariuki Mutiso,Female,35,Nakuru,0710420925,M-Pesa,Send Money,N/A,Android,4656.04,45,21258.43,Completed
TXN0002334,2024-09-22 06:51:57,CUST00703,Akinyi Amollo,Female,36,Kiambu,0723243297,Airtel Money,Send Money,N/A,Feature Phone,23981.14,108,221704.61,Completed
TXN0002865,2024-09-22 07:01:03,CUST00357,Kagwe Njoroge,Female,19,Meru,0111720755,M-Pesa,Pay Bill,DSTV/GOTV,Android,58856.07,108,57410.88,Completed
TXN0003588,2024-09-22 07:53:39,CUST00526,Onyango Musyoka,Female,25,Kericho,0710108115,M-Pesa,Pay Bill,Insurance,Feature Phone,45004.73,105,81135.48,Completed
TXN0003997,2024-09-22 08:46:07,CUST00152,Maina Omollo,Male,61,Kilifi,0723553918,Airtel Money,Airtime Purchase,N/A,Android,612.06,0.0,44424.97,Completed
TXN0001181,2024-09-22 09:36:03,CUST00377,Kamau Kiplagat,Female,59,Migori,0723328680,Airtel Money,Buy Goods (Till),Supermarket,Android,10833.24,55,120961.23,Completed
TXN0005069,2024-09-22 10:32:58,CUST00797,Chebet Otieno,Male,49,Kisumu,0111438900,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,6729.83,87,204079.74,Completed
TXN0003178,2024-09-22 10:54:58,CUST00219,Chelagat Sang,Female,30,Nyeri,0759720423,Airtel Money,Send Money,N/A,Feature Phone,40833.57,100,202693.52,Completed
TXN0000191,2024-09-22 12:16:35,CUST00205,Wanjiku Njoroge,Male,48,Nairobi,0740540318,M-Pesa,Buy Goods (Till),Supermarket,Android,6758.92,62,114798.23,Completed
TXN0004622,2024-09-22 13:01:41,CUST00425,Kagwe Gichuru,Female,54,Nairobi,0701556270,M-Pesa,Send Money,N/A,Android,16796.09,87,119133.73,Completed
TXN0004332,2024-09-22 14:44:14,CUST00790,Kipchoge Mutiso,Male,24,Meru,0768165146,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,2258.66,45,62205.37,Completed
TXN0000668,2024-09-22 15:58:38,CUST00136,Omondi Wanjala,Female,50,Nairobi,0111197238,M-Pesa,Withdraw Cash,N/A,Feature Phone,13441.08,55,182813.12,Completed
TXN0002267,2024-09-22 17:11:44,CUST00565,Maina Musyoka,Male,50,Turkana,0723659228,Airtel Money,Pay Bill,Electricity (KPLC),Android,122800.5,108,54972.33,Completed
TXN0001475,2024-09-22 18:06:34,CUST00052,Chebet Cheptoo,Female,18,Uasin Gishu,0701439281,M-Pesa,Send Money,N/A,Android,29022.45,108,128762.5,Completed
TXN0002400,2024-09-22 19:24:18,CUST00612,Simiyu Njuguna,Male,24,Nakuru,0722282629,M-Pesa,Pay Bill,SACCO,Feature Phone,21885.04,100,104244.01,Completed
TXN0002766,2024-09-22 20:11:01,CUST00158,Akinyi Sang,Female,19,Nairobi,0723105707,M-Pesa,Withdraw Cash,N/A,Android,25737.9,100,167416.39,Completed
TXN0004973,2024-09-22 23:10:04,CUST00011,Kariuki Kamau,Female,25,Homa Bay,0790225078,Equitel,Airtime Purchase,N/A,Android,296.58,0.0,32456.42,Completed
TXN0002693,2024-09-23 04:48:40,CUST00570,Maina Chepkwony,Male,59,Bungoma,0790548571,M-Pesa,Send Money,N/A,Android,23868.88,0.0,60358.97,Failed
TXN0000382,2024-09-23 06:20:53,CUST00037,Rotich Omollo,Female,35,Mombasa,0790238013,M-Pesa,Pay Bill,Loan Repayment,Android,15840.1,87,96513.69,Completed
TXN0002832,2024-09-23 06:44:20,CUST00146,Gitau Karanja,Male,71,Nairobi,0722934999,Airtel Money,Airtime Purchase,N/A,Android,604.18,0.0,4343.0,Completed
TXN0000605,2024-09-23 06:49:48,CUST00003,Maina Mutiso,Male,24,Nairobi,0723332041,Airtel Money,Buy Goods (Till),Fuel Station,Android,2119.18,0.0,91691.75,Reversed
TXN0003724,2024-09-23 07:29:50,CUST00373,Chelagat Waweru,Female,38,Meru,0723143136,M-Pesa,Send Money,N/A,Android,7343.74,62,159289.93,Completed
TXN0002781,2024-09-23 08:20:06,CUST00119,Jelagat Otieno,Female,64,Garissa,0111646706,M-Pesa,Airtime Purchase,N/A,Android,1130.06,0.0,79835.32,Completed
TXN0001171,2024-09-23 12:23:32,CUST00232,Mumbi Mutiso,Male,69,Kilifi,0111907955,M-Pesa,Send Money,N/A,iOS,50370.5,100,133539.48,Completed
TXN0001092,2024-09-23 13:34:31,CUST00737,Wangari Chepkwony,Female,43,Nairobi,0768885169,M-Pesa,Airtime Purchase,N/A,Feature Phone,1437.6,0.0,199486.91,Completed
TXN0003327,2024-09-23 14:30:50,CUST00514,Owino Waweru,Male,56,Nyeri,0759740066,Airtel Money,Send Money,N/A,Android,52714.59,105,146030.41,Completed
TXN0004913,2024-09-23 15:25:49,CUST00418,Muthoni Karanja,Male,53,Bomet,0722783882,M-Pesa,Send Money,N/A,Android,20688.71,108,219001.26,Completed
TXN0004494,2024-09-23 15:31:05,CUST00198,Kamau Njuguna,Male,40,Kisumu,0759192595,Airtel Money,Airtime Purchase,N/A,Feature Phone,609.32,0.0,213632.47,Completed
TXN0002727,2024-09-23 15:33:41,CUST00682,Cheruiyot Gichuru,Female,69,Nairobi,0759618611,M-Pesa,Airtime Purchase,N/A,Android,1246.58,0.0,191040.51,Completed
TXN0000544,2024-09-23 16:44:02,CUST00285,Kariuki Kamau,Male,51,Nyeri,0759984591,M-Pesa,Send Money,N/A,Feature Phone,26008.58,100,231436.95,Completed
TXN0002873,2024-09-23 16:45:35,CUST00455,Gitau Otieno,Male,20,Trans Nzoia,0759054784,M-Pesa,Withdraw Cash,N/A,Android,40887.7,108,192861.6,Completed
TXN0003507,2024-09-23 17:16:54,CUST00077,Chebet Odhiambo,Female,32,Mombasa,0759366647,M-Pesa,Withdraw Cash,N/A,Android,12217.61,62,46477.85,Completed
TXN0000535,2024-09-23 20:16:03,CUST00686,Nyokabi Ruto,Male,65,Kajiado,0759622501,M-Pesa,Pay Bill,DSTV/GOTV,Android,83456.48,108,73753.82,Completed
TXN0003981,2024-09-23 20:44:12,CUST00550,Mutua Kiprono,Female,69,Mombasa,0768895694,M-Pesa,Buy Goods (Till),Clothing,Feature Phone,6745.61,62,96650.34,Completed
TXN0003788,2024-09-23 22:41:53,CUST00078,Achieng Barasa,Male,49,Nairobi,0740814679,M-Pesa,Withdraw Cash,N/A,Feature Phone,13052.15,87,44355.54,Completed
TXN0005885,2024-09-23 23:58:31,CUST00249,Omondi Njuguna,Male,55,Uasin Gishu,0723951253,M-Pesa,Withdraw Cash,N/A,Android,12204.41,87,88296.81,Completed
TXN0000494,2024-09-24 02:46:09,CUST00383,Gitau Barasa,Female,46,Kilifi,0790111096,M-Pesa,Pay Bill,Rent,Android,42465.51,105,187456.58,Completed
TXN0004181,2024-09-24 03:00:28,CUST00093,Achieng Omollo,Female,43,Trans Nzoia,0722032123,M-Pesa,Send Money,N/A,Feature Phone,32045.7,100,218411.24,Completed
TXN0004121,2024-09-24 07:47:17,CUST00681,Kiprop Sang,Female,45,Nairobi,0710712127,M-Pesa,Airtime Purchase,N/A,Android,592.95,0.0,114621.0,Completed
TXN0001020,2024-09-24 08:40:12,CUST00268,Nyambura Wabwire,Male,69,Nakuru,0740292051,M-Pesa,Send Money,N/A,Feature Phone,6279.12,87,219752.05,Completed
TXN0003656,2024-09-24 10:28:40,CUST00361,Kemboi Musyoka,Female,51,Machakos,0790027096,Airtel Money,Withdraw Cash,N/A,Feature Phone,19330.27,87,67665.48,Completed
TXN0001063,2024-09-24 12:31:20,CUST00006,Nafula Mutiso,Male,71,Kilifi,0722203229,Airtel Money,Send Money,N/A,Android,23714.09,108,45692.05,Completed
TXN0000163,2024-09-24 13:52:13,CUST00745,Cherono Kariuki,Male,48,Nairobi,0723352745,M-Pesa,Send Money,N/A,Android,24074.23,105,242963.19,Completed
TXN0000692,2024-09-24 13:54:52,CUST00257,Waweru Karanja,Female,42,Kericho,0701246831,M-Pesa,Withdraw Cash,N/A,Android,26112.71,100,11042.64,Completed
TXN0005796,2024-09-24 14:19:03,CUST00410,Nyokabi Amollo,Female,30,Nyeri,0759097508,M-Pesa,Pay Bill,Loan Repayment,Android,109013.35,100,404.87,Completed
TXN0005567,2024-09-24 17:05:36,CUST00171,Akinyi Owuor,Male,34,Kajiado,0790709426,M-Pesa,Buy Goods (Till),Hardware,Feature Phone,3831.45,45,240979.91,Completed
TXN0002367,2024-09-24 17:59:55,CUST00316,Nabwire Kiprono,Male,21,Nairobi,0710549687,Airtel Money,Pay Bill,Insurance,iOS,81357.07,100,19666.1,Completed
TXN0004555,2024-09-24 18:10:24,CUST00641,Ndungu Ochieng,Male,51,Kiambu,0740366441,Equitel,Buy Goods (Till),Hardware,iOS,10129.66,62,122026.01,Completed
TXN0000367,2024-09-24 18:35:59,CUST00260,Gitau Onyango,Female,42,Nyeri,0740376649,M-Pesa,Pay Bill,Rent,Android,65514.99,105,32222.06,Completed
TXN0003399,2024-09-24 19:02:02,CUST00742,Anyango Ochieng,Male,49,Bungoma,0768090633,Airtel Money,Withdraw Cash,N/A,Feature Phone,18971.22,62,44484.01,Completed
TXN0000683,2024-09-24 19:53:23,CUST00509,Waweru Njoroge,Male,27,Nairobi,0740942543,T-Kash,Airtime Purchase,N/A,Android,49.86,0.0,81844.17,Failed
TXN0002944,2024-09-24 20:16:20,CUST00294,Wanjiku Mutiso,Female,47,Meru,0710095768,M-Pesa,Deposit Cash,N/A,Feature Phone,58239.42,0.0,235514.94,Completed
TXN0002931,2024-09-24 21:14:58,CUST00512,Wanjiku Wabwire,Female,43,Homa Bay,0790397281,M-Pesa,Withdraw Cash,N/A,Android,12578.96,87,212035.18,Completed
TXN0003123,2024-09-25 03:58:54,CUST00159,Maina Cheptoo,Male,67,Nairobi,0759929557,Airtel Money,Withdraw Cash,N/A,Android,14331.65,62,26554.2,Completed
TXN0003941,2024-09-25 04:40:53,CUST00717,Nasike Njuguna,Female,72,Nairobi,0710148078,Airtel Money,Pay Bill,Water Utility,Android,8535.21,62,59704.57,Completed
TXN0005455,2024-09-25 08:31:57,CUST00447,Akinyi Langat,Male,20,Machakos,0701608345,M-Pesa,Pay Bill,Water Utility,iOS,34807.76,100,213512.04,Completed
TXN0000767,2024-09-25 09:35:28,CUST00240,Njoroge Kamau,Male,38,Nairobi,0723013758,M-Pesa,Pay Bill,Water Utility,Android,64165.22,108,92640.71,Completed
TXN0005197,2024-09-25 11:49:02,CUST00268,Nyambura Wabwire,Male,69,Nakuru,0740292051,M-Pesa,Withdraw Cash,N/A,Feature Phone,10759.72,55,37165.87,Completed
TXN0000822,2024-09-25 12:22:30,CUST00709,Kagwe Kamau,Female,62,Bomet,0111015451,M-Pesa,Withdraw Cash,N/A,Android,32523.94,108,149555.72,Completed
TXN0001558,2024-09-25 14:26:43,CUST00724,Chebet Mwangi,Female,29,Nyeri,0768713394,M-Pesa,Send Money,N/A,Android,17508.37,62,118972.0,Completed
TXN0005850,2024-09-25 16:10:38,CUST00746,Wafula Odhiambo,Male,72,Turkana,0790917512,M-Pesa,Buy Goods (Till),Pharmacy,Android,16069.25,87,181053.26,Completed
TXN0001401,2024-09-25 18:11:47,CUST00544,Simiyu Makau,Female,23,Kakamega,0710114794,M-Pesa,Buy Goods (Till),Pharmacy,Android,8220.56,62,19716.47,Completed
TXN0001416,2024-09-25 18:25:26,CUST00412,Onyango Musyoka,Female,19,Nairobi,0723341761,M-Pesa,Send Money,N/A,Feature Phone,38136.92,108,156674.04,Completed
TXN0002786,2024-09-25 19:10:45,CUST00183,Mumbi Chepkwony,Male,29,Meru,0759079278,M-Pesa,Pay Bill,Insurance,Feature Phone,104751.49,0.0,82119.19,Failed
TXN0005573,2024-09-25 21:00:01,CUST00206,Kirui Mwangi,Male,64,Bungoma,0723381771,Equitel,Send Money,N/A,Android,25168.18,100,103568.5,Completed
TXN0001282,2024-09-25 21:13:34,CUST00392,Kagwe Sang,Female,46,Kiambu,0710112624,Airtel Money,Deposit Cash,N/A,Android,25800.27,0.0,183985.14,Completed
TXN0001638,2024-09-25 23:00:05,CUST00398,Kariuki Gichuru,Female,29,Garissa,0740790061,Airtel Money,Pay Bill,Rent,Feature Phone,49984.08,100,105497.46,Completed
TXN0005657,2024-09-25 23:42:38,CUST00559,Nyambura Kiprono,Female,50,Nairobi,0701178124,M-Pesa,Send Money,N/A,iOS,39504.62,105,209815.48,Completed
TXN0002883,2024-09-26 04:54:20,CUST00513,Achieng Kariuki,Female,23,Kajiado,0701448788,Airtel Money,Pay Bill,Loan Repayment,Android,13333.32,55,162708.6,Completed
TXN0002127,2024-09-26 05:58:08,CUST00774,Kiprop Langat,Male,35,Nairobi,0740492092,M-Pesa,Send Money,N/A,Android,47537.33,100,79759.86,Completed
TXN0003541,2024-09-26 09:25:16,CUST00137,Nasike Amollo,Female,19,Nakuru,0723957760,M-Pesa,Send Money,N/A,iOS,26962.49,105,127794.02,Completed
TXN0002842,2024-09-26 09:46:03,CUST00149,Kipchoge Kiprono,Male,48,Kiambu,0740034235,M-Pesa,Send Money,N/A,Android,12051.34,87,129638.28,Completed
TXN0005469,2024-09-26 09:52:10,CUST00473,Ochieng Mutiso,Female,22,Migori,0768049457,M-Pesa,Pay Bill,Electricity (KPLC),Android,51938.59,100,89244.0,Completed
TXN0004292,2024-09-26 10:36:06,CUST00268,Nyambura Wabwire,Male,69,Nakuru,0740292051,M-Pesa,Deposit Cash,N/A,Feature Phone,104908.92,0.0,42589.24,Completed
TXN0004434,2024-09-26 11:06:32,CUST00489,Anyango Kiplagat,Male,51,Kakamega,0723136978,M-Pesa,Send Money,N/A,Android,8430.66,62,112191.47,Completed
TXN0003441,2024-09-26 11:08:18,CUST00685,Njoroge Musyoka,Male,35,Homa Bay,0723424316,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,12665.19,62,239147.96,Completed
TXN0003514,2024-09-26 11:50:06,CUST00178,Chebet Kiprono,Female,23,Nairobi,0701551055,Airtel Money,Send Money,N/A,Feature Phone,8820.82,87,122945.32,Completed
TXN0001908,2024-09-26 12:30:02,CUST00716,Moraa Njoroge,Female,38,Kilifi,0111970471,Airtel Money,Deposit Cash,N/A,Android,74967.36,0.0,140613.17,Completed
TXN0004759,2024-09-26 13:42:42,CUST00177,Cheruiyot Mwangi,Male,23,Kiambu,0768767310,M-Pesa,Send Money,N/A,Android,32303.55,105,65979.84,Completed
TXN0000706,2024-09-26 17:22:24,CUST00385,Achieng Waweru,Male,66,Bomet,0790926221,T-Kash,Withdraw Cash,N/A,Android,22823.31,108,28836.88,Completed
TXN0002136,2024-09-26 17:44:44,CUST00691,Wanjiku Wekesa,Male,54,Nairobi,0722874753,M-Pesa,Buy Goods (Till),Restaurant,Feature Phone,15183.37,87,50072.69,Completed
TXN0001966,2024-09-26 18:29:50,CUST00230,Ndungu Omollo,Female,19,Turkana,0790095799,M-Pesa,Pay Bill,Water Utility,Android,52253.66,108,163944.67,Completed
TXN0005940,2024-09-26 19:34:32,CUST00792,Nyokabi Wekesa,Male,61,Nyeri,0759485436,M-Pesa,Buy Goods (Till),Pharmacy,Android,10880.42,62,17464.95,Completed
TXN0000327,2024-09-26 20:05:00,CUST00270,Nasike Langat,Female,27,Nairobi,0722366261,Airtel Money,Buy Goods (Till),Restaurant,Android,7965.97,62,19260.11,Completed
TXN0001538,2024-09-26 20:21:39,CUST00665,Gitau Amollo,Male,27,Kiambu,0768392256,M-Pesa,Pay Bill,DSTV/GOTV,Android,30916.99,100,175704.07,Completed
TXN0002819,2024-09-26 20:34:16,CUST00628,Anyango Onyango,Female,28,Mombasa,0768577870,M-Pesa,Buy Goods (Till),Restaurant,Feature Phone,2141.38,40,92036.11,Completed
